id,ACTION
1,0.5169028097862772
2,1
3,1
4,1
5,0.9998913043478261
6,0.9833333333333333
7,0.9899044186629458
8,1
9,0.6829279307116662
10,0.9961713593071587
11,0.9949770811041695
12,0.9734379509200385
13,0.9889282611056806
14,0.9718639598881382
15,0.9386783240570463
16,0.9956264173616773
17,0.9628829131160842
18,0.952644810081296
19,0.9992487369853901
20,0.9898548387096774
21,0.9999415204678362
22,1
23,0.9792333371970783
24,0.9958932266271967
25,0.9994998860788334
26,0.9513667648682614
27,0.9907675657675657
28,0.7259500776417076
29,0.9870319134115068
30,0.9804722354914329
31,0.996317304945325
32,0.9834260048973934
33,0.9853253968253969
34,0.9709493523658965
35,0.9977567165533017
36,1
37,0.957427536231884
38,0.99489010989011
39,0.9275231033000384
40,0.9227751339109338
41,0.9917449493760302
42,0.991448717948718
43,0.9794686268149962
44,0.9982166082739785
45,0.9800804429121787
46,0.9980409944878623
47,0.9999047619047619
48,0.9922238249945207
49,0.9999411764705883
50,0.9997959183673469
51,0.9630554698971939
52,0.9931466257382102
53,0.9811019905361072
54,1
55,0.9383195019491662
56,0.9482753080268609
57,0.989800235417698
58,0.999047619047619
59,0.996187161855152
60,1
61,1
62,0.6788333258112276
63,0.9928554477160616
64,1
65,1
66,0.9997865044247787
67,0.9667672857829034
68,0.9986085859111372
69,0.9098076739796948
70,0.6867559319610601
71,0.8731193157256858
72,0.9997604790419161
73,0.9989655172413794
74,0.9995727057009245
75,0.9980253687511695
76,0.9944171122994652
77,0.9881442253275868
78,0.6740023978983599
79,0.4214410934480378
80,0.9944223014670058
81,0.9992170388909778
82,0.9971139020449704
83,0.9928682170542635
84,0.9990294269488901
85,0.992933438895077
86,0.9699433370758019
87,0.9854935897435897
88,1
89,0.9997185488689715
90,0.9054115051615048
91,0.9724909260479726
92,0.8297718106460614
93,1
94,0.9448294023441745
95,0.9999415204678362
96,0.990105666896434
97,0.6990216063925595
98,0.9913246381392792
99,0.9990163934426229
100,0.9998666666666667
101,0.9450101876571156
102,0.7503212007554414
103,0.9700513995807646
104,0.9745750494398314
105,0.24038349770354855
106,0.9876521116607324
107,1
108,0.9192342146275041
109,0.9985788597966796
110,0.99661005372565
111,0.8521304394873949
112,0.9908307396996637
113,0.98706353800569
