id,ACTION
1,0.047648548086712136
2,0.9997969230769231
3,1
4,1
5,1
6,0.894
7,0.964891120359819
8,1
9,0.4863554732527628
10,0.9936488142431251
11,0.9947449017145906
12,0.9433235310176277
13,0.9773284628751624
14,0.914287278680129
15,0.8619133161214824
16,0.9986356780464294
17,0.9329758220303385
18,0.8614255068431416
19,1
20,0.9997647058823529
21,0.9979786666666667
22,1
23,0.997001765473756
24,0.9916681043586749
25,0.9999861111111111
26,0.9387257280012258
27,0.9688668002848257
28,0.1949568342199472
29,0.9328942902113933
30,0.9837076764642988
31,0.9814891604264817
32,0.9818773220836612
33,0.8573341225170037
34,0.9951267431838188
35,0.9928776123115558
36,1
37,0.91968720821662
38,0.9967999999999999
39,0.8790029482949185
40,0.6700242212658053
41,0.9998175824175823
42,0.986
43,0.8135519876966836
44,0.9953550745915632
45,0.9694316418587785
46,0.9988136241867585
47,1
48,0.9919193567525664
49,1
50,0.9735350809379906
51,0.9417000515441369
52,0.9651848051064553
53,0.8857995989332916
54,1
55,0.9473193946454135
56,0.7506341143454842
57,0.9644311290823699
58,0.999939393939394
59,0.9827536189100864
60,0.9900319437042376
61,1
62,0.9613940476190477
63,0.9964428630925467
64,0.999892987703556
65,0.9877981651376146
66,0.984958041958042
67,0.9685805786966656
68,0.9999272727272728
69,0.8865936642669464
70,0.3009155929850421
71,0.3662177034661188
72,1
73,1
74,0.9977346146768532
75,0.9978181818181818
76,0.9986349206349207
77,0.9942392153945345
78,0.06920291879814167
79,0.07207767766053726
80,0.9980962842931784
81,1
82,0.9908377187216273
83,0.989
84,1
85,0.9973833452959101
86,0.9763026240574014
87,0.9476944842977841
88,0.9996514814299625
89,1
90,0.9374798637636876
91,0.9391751664106502
92,0.6118819611760787
93,1
94,0.9158370391291052
95,0.9995075090833582
96,1
97,0.49232682084812796
98,0.9925333601015666
99,0.9981057971014493
100,0.996
101,0.9196700060706094
102,0.6344806999327133
103,0.9620697614064226
104,0.9641023152846081
105,0.03352611897494495
106,0.8487745376456527
107,1
108,0.6595836225993039
109,0.9933267562778608
110,0.9904185676392573
111,0.7303029616345529
112,0.9907285517409583
113,0.9834651398595805
114,1
115,0.8399881650669344
116,0.9923369360356057
117,0.992506039990582
118,0.9895744312026002
119,0.9966666666666666
120,0.9888830171015748
121,0.8904516336570644
122,0.9719602891260787
123,0.9777260963080043
124,0.9452542790548967
125,0.998
126,0.8598706839992815
127,0.9010948059741316
128,0.9020592263235484
129,0.9934705882352941
130,0.9947394739473948
131,0.9958604776015002
132,0.9350670427036123
133,0.9894777748913048
134,0.9707774677547212
135,1
136,0.8040070155830236
137,0.9992057933556212
138,0.9963914496097159
139,0.560840630628549
140,0.9999354838709676
141,0.9599435990764503
142,0.8291514886750245
143,1
144,1
145,1
146,0.8242072345918808
147,0.9727422145478454
148,0.9293944667108938
149,1
150,0.9998759036144578
151,0.9957863044708546
152,0.9306943362193364
153,0.995948343623511
154,0.31956920009720613
155,0.9859026315789473
156,0.758047461029532
157,0.9867313451094518
158,0.9743861038072974
159,0.9516008077495479
160,0.9878755586928822
161,0.15588029677189805
162,0.8958089984379207
163,0.9892907801418439
164,0.9891910461717973
165,0.9970230501748613
166,0.9956598639455781
167,0.8323313494482195
168,0.9968859775742367
169,0.9821939158668158
170,0.997548359789378
