id,ACTION
1,0.9422163779854082
2,0.9421835964378809
3,0.9421832167579011
4,0.9421500736214466
5,0.9420960955214724
6,0.9422187928965942
7,0.9421095465004216
8,0.942184111693372
9,0.9421709111421722
10,0.9421685451953327
11,0.9421714733221469
12,0.9421712431774455
13,0.9421309531786224
14,0.9421758148271325
15,0.9421335620875316
16,0.9421646389716115
17,0.942135106267166
18,0.9421420334074643
19,0.942178445817417
20,0.9421471715055029
21,0.9421639947009072
22,0.9421103263602676
23,0.9421415932030955
24,0.9421661146452697
25,0.9421509433260047
26,0.9421586940764455
27,0.9421922448936908
28,0.9421216670843251
29,0.9421228210914013
30,0.9421900587068057
31,0.9421792564663884
32,0.9421227854917144
33,0.9421369704023845
34,0.9421156404083535
35,0.9421710882478711
36,0.9421684763879006
37,0.9421249483529431
38,0.9421608422860825
39,0.9421523955839951
40,0.9421937560300195
41,0.9421913554662382
42,0.9421756951818111
43,0.94211416121615
44,0.9421705046454549
45,0.9421532970440253
46,0.9421716419421915
47,0.9421945907378794
48,0.9421176124916252
49,0.942072270971148
50,0.9421868794948864
51,0.9421657710927543
52,0.9421887858152223
53,0.9421886299609454
54,0.9421744512780829
55,0.942134496340327
56,0.9421257238221459
57,0.9421623918326434
58,0.942165044795171
59,0.9421356293063462
60,0.9421785523205317
61,0.9421048741669532
62,0.9421358664002036
63,0.9421805781501227
64,0.9421206809099534
65,0.9421335557522795
66,0.9421648395989223
67,0.9421345134059106
68,0.9421756655346727
69,0.9421495960367059
70,0.9421254864374397
71,0.942146174593306
72,0.9421984817265457
73,0.9421764969912152
74,0.9421793155566548
75,0.9421773479228102
76,0.9421129793097637
77,0.942129100809682
78,0.9421369211094347
79,0.942134141572439
80,0.9421557464729385
81,0.9421736137356312
82,0.9421602304222296
83,0.9421437664318727
84,0.9420688218745691
85,0.9421430370471985
86,0.9420988637710537
87,0.9421431104602846
88,0.9421358964282789
89,0.9421798666870004
90,0.9421512044050739
91,0.9421360203458141
92,0.942148016990427
93,0.9421182880871188
94,0.9421292579477388
95,0.9421544686132232
96,0.942065131934646
97,0.942121803985112
98,0.9421832182152496
99,0.9422066327474093
100,0.9420745727086077
101,0.9421693545952575
102,0.9421545553919118
103,0.9421714497946577
104,0.9421755032440013
105,0.9421311822230969
106,0.942157756855677
107,0.9421272574042094
108,0.9421484256320696
109,0.942146582327189
110,0.9421613659319624
111,0.9421382071467753
112,0.9421591206751294
113,0.9421504506917172
114,0.942176421213238
115,0.9421650950526038
116,0.94217231792681
117,0.9421867819075204
118,0.942196657037006
119,0.9421226770029032
120,0.942134750905056
121,0.9421306952209194
122,0.942157937937906
123,0.9422173014325119
124,0.9421698067674373
125,0.942144639823356
126,0.9421360938715387
127,0.9421020184972664
128,0.9421289268203594
129,0.9420661543665274
130,0.9421033799117747
131,0.9421142807683519
132,0.942167283625652
133,0.9421529847921619
134,0.9421813142103019
135,0.9421739149610214
136,0.9421368400760864
137,0.9421942510644958
138,0.9421314951924213
139,0.9421746826065723
140,0.9421961568532234
141,0.9421604492047474
142,0.9421527809904805
143,0.9421235088279217
144,0.9421676558079434
145,0.9422237421870506
146,0.9421125172546153
147,0.9421406511781273
148,0.9421357711923765
149,0.9422034012968321
150,0.9420879242352832
151,0.9421734425547156
152,0.9421453529674807
153,0.9421381809004149
154,0.9421576486829722
155,0.9421463511040226
156,0.9421696502900506
157,0.9421384143228028
158,0.9421434927051803
159,0.9421285122609329
160,0.9421455591051343
161,0.9421285830061723
162,0.9421866146377447
163,0.9421669689029228
164,0.9421595236826518
165,0.9421290802742764
166,0.9421461930610917
167,0.9421577931552508
168,0.9421717180030703
169,0.9421516981251598
170,0.9421563172237184
171,0.9421731088308704
172,0.9420331471373709
173,0.9421860490015386
174,0.9421794724569501
175,0.9421596819114526
176,0.942196543124402
177,0.9421202786957318
178,0.942203180671739
179,0.9421591624127988
180,0.9421406511781273
181,0.9421646652079727
182,0.9421033799117747
183,0.9421331065511338
184,0.9421712828732366
185,0.9421709438880699
186,0.9421368285240287
187,0.942180689749152
188,0.9421174500621291
189,0.9421721875343355
190,0.9421699816081327
191,0.9421256320539948
192,0.9420636815533828
193,0.9421285402360452
194,0.9421443766799555
195,0.9421669399370778
196,0.942146457702743
197,0.9421677811638595
198,0.9421791306961598
199,0.9421732138295084
200,0.9421349854795997
201,0.9421502431822426
202,0.9421422912647442
203,0.9421233164624804
204,0.942158670793793
205,0.9421661111308398
206,0.9421377069720337
207,0.9421898179351184
208,0.9421634570655297
209,0.9421482650499109
210,0.9421846793679515
211,0.9421598260679549
212,0.9421310739142753
213,0.9421115998579184
214,0.9421970114235376
215,0.9421760437946449
216,0.9421629077077166
217,0.9421406218388011
218,0.9420726240347591
219,0.9421608732483372
