id,ACTION
1,0.275401117416931
2,1
3,1
4,0.9841193590463618
5,1
6,1
7,0.9475888878684422
8,1
9,0.7567247123199395
10,1
11,1
12,1
13,0.9851578980626085
14,0.9666137861336129
15,0.8758105888378835
16,1
17,1
18,0.8992186118310135
19,1
20,0.9876612416190321
21,1
22,0.9825559015549896
23,1
24,1
25,1
26,0.9825559015549896
27,1
28,0.7834843812084511
29,0.9876612416190321
30,1
31,1
32,1
33,0.9770147563321826
34,1
35,1
36,1
37,1
38,1
39,0.9131024994045092
40,0.8669864360293214
41,1
42,1
43,0.952238581019351
44,1
45,0.960473993748949
46,1
47,1
48,1
49,1
50,0.952238581019351
51,1
52,1
53,1
54,1
55,0.8824753509013652
56,0.9474976953452965
57,1
58,1
59,0.936362031703573
60,1
61,1
62,0.9475888878684422
63,1
64,1
65,1
66,1
67,0.9403193639443862
68,1
69,0.8989830011064075
70,0.7791692665428073
71,0.9574082403957447
72,1
73,0.9740504365406069
74,1
75,0.9900744607435069
76,1
77,1
78,0.5107198662522675
79,0.6368619595961764
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,0.8638411288028187
91,0.9770147563321826
92,0.8758105888378835
93,1
94,0.9740504365406069
95,1
96,1
97,0.5781459229768579
98,1
99,1
100,1
101,0.952238581019351
102,0.5125679204367474
103,0.9676523251498593
104,0.9770147563321826
105,0.574301770037044
106,0.8644320520384191
107,1
108,0.9628936004251474
109,1
110,1
111,0.84896234510384
112,0.9946592700131068
113,1
114,1
115,0.9565116537184474
116,1
117,1
118,1
119,1
120,1
121,0.9225666260562072
122,0.964174901191159
123,0.7960854633352574
124,1
125,1
126,0.943134356321233
127,0.8968310176628337
128,0.9274478179980737
129,1
130,0.8354347093974412
131,1
132,0.9968430762781008
133,0.9770147563321826
134,0.9633411364173258
135,1
136,0.930371619012329
137,1
138,1
139,0.8260454258428456
140,1
141,0.9946592700131068
142,0.9270757360234848
143,0.9851578980626085
144,1
145,1
146,0.8974608360880186
147,0.9169856474673964
148,0.9101236725378196
149,1
150,1
151,1
152,0.9989614609837535
153,1
154,0.8280491698572346
155,1
156,0.9002571508472601
157,1
158,1
159,1
160,0.9475888878684422
161,0.7760677396851436
162,0.8801025210426973
163,1
164,1
165,1
166,1
167,0.9327467859310505
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,0.8382073387577771
178,1
179,1
180,0.9169856474673964
181,0.22330085720963658
182,0.8354347093974412
183,0.9770147563321826
184,0.8012878508448782
185,0.9989614609837535
186,0.6190650757240667
187,1
188,1
189,0.5843818398381908
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,0.9740504365406069
198,0.979845370195437
199,1
200,0.5268707041992922
201,0.9825559015549896
202,0.9225666260562072
203,0.8696486878279939
204,0.952238581019351
205,1
206,0.979845370195437
207,1
208,0.9900744607435069
209,0.7614348743621632
210,1
211,1
212,1
213,1
214,0.98286877941266
215,1
216,0.8000846197350532
217,0.979845370195437
218,1
219,1
220,1
221,0.7340802514146505
222,1
223,1
224,0.9424713473879602
225,1
226,0.6780457817008168
227,0.8668863652909297
228,1
229,1
230,1
231,0.9120639603882625
232,0.8555738467924694
233,1
234,0.556156675118974
235,0.9178939013644162
236,0.9417027616904663
237,0.9946592700131068
238,1
239,1
240,1
241,1
242,0.8994293147388439
243,0.5252451086017895
244,1
245,1
246,1
247,1
248,0.9367537762839373
249,1
250,1
251,1
252,0.9565798733288582
253,1
254,0.9424713473879602
255,1
256,1
257,1
258,0.9423130417628578
259,0.9187175180226488
260,1
261,1
262,1
263,0.9302326597453842
264,1
265,1
266,0.9900744607435069
267,1
268,1
269,1
270,1
271,1
272,0.8013877533064697
273,1
274,0.9904638072749609
275,1
276,0.7843552200752961
277,1
278,1
279,1
280,0.9958045372618541
281,1
282,1
283,1
284,0.9825559015549896
285,0.9825559015549896
286,0.932545808131467
287,1
288,0.9876612416190321
289,0.9824794328812061
290,1
291,0.9248919297584909
292,1
293,0.9624012717504269
294,1
295,0.9424713473879602
296,0.046885079789750934
297,0.6133249410881348
298,0.9424713473879602
299,0.3844760711065315
300,0.9131024994045092
301,0.8204541419949338
302,1
303,0.7312285596431632
304,0.5571835583335043
305,1
306,1
307,1
308,1
309,0.9989614609837535
310,1
311,0.960473993748949
312,0.9424713473879602
313,1
314,1
315,1
316,1
317,0.8758105888378835
318,0.9475888878684422
319,0.9489193035597069
320,1
321,1
322,0.21526087821524637
323,1
324,1
325,1
326,0.9367537762839373
327,1
328,1
329,1
330,1
331,1
332,1
333,1
334,0.9946592700131068
335,1
336,0.931413046297044
337,1
338,0.9505484544924561
339,0.9709361642796265
340,0.952238581019351
341,0.8758105888378835
342,1
343,0.5483277353048086
344,1
345,1
346,1
347,0.9339736936791678
348,0.974504640208544
349,1
350,0.8612426996364245
351,1
352,1
353,1
354,0.5807799293174211
355,1
356,1
357,0.8365812451717305
358,0.9367537762839373
359,1
360,1
361,1
362,1
363,1
364,0.600238763855129
365,1
366,1
367,1
368,1
369,1
370,0.7541013365743318
371,1
372,1
373,0.9403193639443862
374,0.5683953627615501
375,0.9165991464793745
376,1
377,0.4504519555326235
378,0.8685219879492048
379,0.9825559015549896
380,0.8169729628667067
381,0.862469293539203
382,1
383,1
384,1
385,0.7096083162584221
386,0.9900744607435069
387,1
388,1
389,1
390,1
391,0.964174901191159
392,1
393,0.9367537762839373
394,1
395,0.8536727480080925
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,0.979845370195437
404,1
405,1
406,0.8423558367560431
407,0.9777357023625389
408,1
409,1
410,0.9851578980626085
411,1
412,0.8376536299292195
413,0.8133596502517693
414,1
415,1
416,0.9565116537184474
417,0.9958045372618541
418,0.9709361642796265
419,0.9825559015549896
420,1
421,1
422,0.9989614609837535
423,1
424,0.8256444848517069
425,1
426,1
427,1
428,1
429,0.8524138566936132
430,1
431,1
432,1
433,0.9676523251498593
434,0.8091820118692014
435,1
436,1
437,1
438,0.5051058870661566
439,0.9510651928727897
440,0.5107198662522675
441,1
442,1
443,1
444,1
445,0.8395171669045822
446,1
447,0.8668709369808728
448,1
449,1
450,0.9900744607435069
451,0.3198088959383692
452,0.9968430762781008
453,1
454,0.9244150179029693
455,1
456,1
457,1
458,1
459,1
460,0.7607959557882851
461,0.8903316115907669
462,1
463,1
464,0.936362031703573
465,1
466,1
467,0.10993976474359775
468,1
469,1
470,1
471,0.9302326597453842
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,0.9924049721376991
480,1
481,1
482,1
483,1
484,1
485,0.9424713473879602
486,0.952238581019351
487,0.8635700957754375
488,1
489,1
490,0.952238581019351
491,0.9709361642796265
492,1
493,0.898396797075383
494,1
495,0.8990624831784348
496,1
497,1
498,1
499,0.9989614609837535
500,1
501,1
502,0.8879183924662923
503,1
504,1
505,1
506,0.9876612416190321
507,1
508,1
509,1
510,0.2773007293692748
511,1
512,1
513,0.8527992858015914
514,0.5062580773072697
515,1
516,1
517,1
518,0.9302326597453842
519,0.7324721248848217
520,0.7231206299513329
521,0.9851578980626085
522,0.8673129351290911
523,1
524,0.3876021803368593
525,0.960473993748949
526,0.4193073846796688
527,1
528,0.9824794328812061
529,0.9858789980053609
530,1
531,1
532,1
533,1
534,0.9131024994045092
535,0.9968430762781008
536,1
537,1
538,0.9809624353244625
539,1
540,0.964174901191159
541,0.9740504365406069
542,1
543,0.8679094759971194
544,1
545,1
546,1
547,0.6104009410174169
548,0.8486357886942472
549,1
550,0.9641248972841138
551,0.9127885613003739
552,1
553,1
554,0.9565116537184474
555,1
556,1
557,1
558,0.8961892310166398
559,0.9890359217272603
560,1
561,0.9594354547327026
562,1
563,1
564,0.7606222188922314
565,1
566,0.9439480618039867
567,0.8311241556067752
568,0.7240976361870595
569,1
570,0.938225337731766
571,0.5456567706850077
572,0.8699191653860339
573,0.9170538670778072
574,0.8530257604059802
575,1
576,1
577,1
578,0.9225666260562072
579,0.944667081482042
580,0.9900744607435069
581,1
582,1
583,1
584,0.9772151715680966
585,1
586,1
587,1
588,0.9728191396816405
589,1
590,0.9164134822105101
591,0.9131024994045092
592,0.9134075116675866
593,0.7858065065378534
594,1
595,1
596,1
597,1
598,1
599,0.960473993748949
600,1
601,1
602,0.9424713473879602
603,1
604,0.904283096285991
605,0.9740504365406069
606,0.9989614609837535
607,1
608,1
609,0.9989614609837535
610,0.8716706224969527
611,1
612,1
613,1
614,0.9325583135457913
615,1
616,0.5303739741666085
617,0.9126239317640477
618,0.8650379734441676
619,1
620,1
621,0.9740504365406069
622,0.9117637890596012
623,0.979845370195437
624,0.9825559015549896
625,0.9740504365406069
626,1
627,0.9424713473879602
628,0.9331088186744176
629,1
630,1
631,1
632,1
633,1
634,1
635,0.9989614609837535
636,0.9825559015549896
637,1
638,0.8727040071333443
639,1
640,1
641,1
642,0.9302326597453842
643,1
644,1
645,0.9946592700131068
646,0.6590876479903258
647,1
648,0.8189414589604984
649,1
650,0.9446435531570502
651,0.9924049721376991
652,1
653,0.560249573594455
654,0.9876612416190321
655,0.9637614054970985
656,1
657,0.9749608736926888
658,1
659,0.7556942849211405
660,0.9989614609837535
661,0.8097195620013233
662,1
663,1
664,1
665,0.9302326597453842
666,0.8801025210426973
667,0.8731117163496501
668,1
669,1
670,0.8527148163782422
671,1
672,0.8758105888378835
673,0.5010021958424691
674,1
675,1
676,0.9709361642796265
677,0.7542618295384133
678,1
679,1
680,0.9989614609837535
681,0.7970881685100936
682,0.5258119257310876
683,1
684,1
685,1
686,0.8692242284867473
687,1
688,1
689,1
690,1
691,1
692,1
693,0.8567688045657073
694,1
695,0.9851578980626085
696,0.5461765243327532
697,1
698,1
699,1
700,1
701,1
702,1
703,0.9475888878684422
704,0.4640752148165054
705,0.8000846197350532
706,0.8663516566305742
707,1
708,1
709,1
710,1
711,1
712,0.964174901191159
713,1
714,1
715,1
716,0.8498562756884463
717,1
718,0.9126239317640477
719,0.8903316115907669
720,0.9900744607435069
721,0.9120336373277153
722,1
723,0.952238581019351
724,0.8500910468610834
725,1
726,0.8304898105926442
727,0.979845370195437
728,1
729,0.9876612416190321
730,0.954249361934666
731,0.8693903114644997
732,1
733,1
734,1
735,0.9169856474673964
736,0.7263057493145607
737,0.9740504365406069
738,0.9770147563321826
739,1
740,1
741,1
742,0.98286877941266
743,0.9900744607435069
744,1
745,1
746,0.9946592700131068
747,1
748,1
749,1
750,1
751,1
752,0.9666752606013517
753,1
754,1
755,1
756,0.9798171680757152
757,1
758,0.979845370195437
759,1
760,1
761,0.9301325890069925
762,0.9869175370216076
763,0.933596852562038
764,0.8696141531229564
765,1
766,0.8900602352564023
767,0.8452042579392905
768,1
769,1
