id,ACTION
1,0.9650789017606338
2,0.9582617819340242
3,0.9581957966259202
4,0.9499836403831141
5,0.9333464566663644
6,0.965555762853694
7,0.9379085972412208
8,0.9583769293864922
9,0.9552907252595497
10,0.9547257719506614
11,0.9554485406595097
12,0.9553745387576642
13,0.9445896576455178
14,0.9564626704025294
15,0.9453607988939089
16,0.9537597446045151
17,0.9458069449777505
18,0.9477709733389378
19,0.9570848721107814
20,0.9492007716157524
21,0.9536106037615854
22,0.9381575632420038
23,0.9476545167539181
24,0.954126515777251
25,0.9502202110198255
26,0.9522535953708626
27,0.9601725807703205
28,0.9417713067215165
29,0.9421406512344553
30,0.9596975023659431
31,0.9572693236539395
32,0.942129541565077
33,0.9463417297605096
34,0.9398861827227978
35,0.9553369885756073
36,0.9547079322497217
37,0.942791878435762
38,0.9527972696174732
39,0.950601319736641
40,0.9604999486855613
41,0.9599828605307018
42,0.9564552916242931
43,0.9394089356213142
44,0.9551990374857412
45,0.9508473422038765
46,0.9554761392597327
47,0.9606999455498852
48,0.9405112985222557
49,0.924454747894316
50,0.9590025574219542
51,0.9540343087510779
52,0.9594230308907848
53,0.9593886547474421
54,0.9561409138985676
55,0.9456286186846107
56,0.9430250109391819
57,0.9531951380029497
58,0.9538645404897971
59,0.9459595520610374
60,0.9571087419570917
61,0.9363818470622176
62,0.946022863131413
63,0.9575754660957407
64,0.9414832231321391
65,0.9453578691722346
66,0.9538089001764934
67,0.9456337066052907
68,0.9564362485583178
69,0.9498552679322058
70,0.9429522526864683
71,0.9489273233464757
72,0.9615064613477936
73,0.9566270905929911
74,0.9572827693636926
75,0.9568278462657339
76,0.9390336064358492
77,0.9440466076271422
78,0.9463300543035285
79,0.9455274908905275
80,0.9515003865119066
81,0.9559497113709191
82,0.9526458102219293
83,0.9482664875641204
84,0.9230949712532789
85,0.9480665331105618
86,0.934302491639147
87,0.9480835934080781
88,0.9460607052333802
89,0.9574163483289518
90,0.9502901402112459
91,0.9460795947438644
92,0.9494262079608283
93,0.9407539234363288
94,0.9440810953067131
95,0.9511724745040294
96,0.9215973178269509
97,0.9418126950423977
98,0.9581716653781315
99,0.9631817811950301
100,0.925364638390027
101,0.9549215708586961
102,0.9511774143685944
103,0.9554302923385971
104,0.956387875368092
105,0.9446561906390286
106,0.9520132232104451
107,0.9434987791914984
108,0.9495389726913027
109,0.9490423460387052
110,0.9529350619460655
111,0.9466950374528834
112,0.9523608402932875
113,0.9500858738202763
114,0.9566301982232174
115,0.9538700129791711
116,0.9556331119324754
117,0.9589789150872462
118,0.9611309177380812
119,0.9421208867361869
120,0.9457122559174855
121,0.9445240350551583
122,0.9520600327554405
123,0.9652565079108377
124,0.9550327537237941
125,0.9485272741890842
126,0.9460895527189553
127,0.9353852689994057
128,0.943988329258053
129,0.9220147686169916
130,0.9358471956532329
131,0.9394593517162796
132,0.9544120970467247
133,0.9507609771532843
134,0.9577385529009816
135,0.9560369114939725
136,0.9463032310861572
137,0.9606110147145291
138,0.9447561623323569
139,0.9561946124905633
140,0.9610150173469848
141,0.9527079083861694
142,0.9507069942699767
143,0.9423560564367829
144,0.954507416448016
145,0.9664759409647505
146,0.9388792495279278
147,0.9473899631415199
148,0.9460026928872033
149,0.9625235039814676
150,0.9304097292917975
151,0.9559067114218974
152,0.9487023206676062
153,0.9466977035241004
154,0.9519824137349207
155,0.9489732929814172
156,0.9549982916735675
157,0.9467631395356406
