id,ACTION
1,0.7326518987006924
2,0.9729250497761956
3,0.9951383030609222
4,0.9442494984266508
5,0.9966602135694815
6,0.9969651268363926
7,0.9882078075071213
8,0.995231211537913
9,0.6156207464383092
10,0.9757361918434844
11,0.987824663436813
12,0.9322226496261571
13,0.9371697480950626
14,0.7766149078604496
15,0.9663440731446978
16,0.9829530502198525
17,0.9255057311236278
18,0.8914800377671696
19,0.98298078483104
20,0.9830378434577511
21,0.9986276505266477
22,0.9509533782009165
23,0.8324964372648206
24,0.9586593259060816
25,0.9372127185925956
26,0.9721376265260089
27,0.9185238503273826
28,0.6264624650977338
29,0.9849486180435305
30,0.8934244913896504
31,0.9650344100261167
32,0.9656057865510863
33,0.9713206804769481
34,0.9719290691562138
35,0.9479583120304894
36,0.9849648703103655
37,0.9631494632345278
38,0.9935709719514133
39,0.8698022766628992
40,0.8611587863982847
41,0.9404839197324262
42,0.9912809021456557
43,0.9654728998737779
44,0.9719012586901304
45,0.9641693607027666
46,0.9668150953773814
47,0.9964418108057984
48,0.9348847508903242
49,0.996530168927573
50,0.9805671874282701
51,0.9868449511089228
52,0.9783162246391102
53,0.9781473519151227
54,0.971592161059881
55,0.9518732865802195
56,0.9064987864540063
57,0.9671305285119532
58,0.9975094526212577
59,0.9622026172238819
60,0.9845093745142689
61,0.9947498138842062
62,0.9804268010251859
63,0.9603022859920431
64,0.990280235379294
65,0.9957320036331915
66,0.9842696821201292
67,0.9029249917983694
68,0.9772825036056251
69,0.9548710590761766
70,0.7681372077292208
71,0.9431267013284043
72,0.9822269771799771
73,0.9683642556654201
74,0.9898594324538502
75,0.9779528810423038
76,0.9775337782385641
77,0.9943479598972579
78,0.9315390802813059
79,0.8479959313054933
80,0.9957856199494647
81,0.9907106377420964
82,0.9838033048936149
83,0.9826183980390475
84,0.989335466973936
85,0.9667273484589428
86,0.9288855660447369
87,0.9240636821557728
88,0.9954921592275702
89,0.9817795779487806
90,0.9629192437936767
91,0.9793178587680657
92,0.9292460396645901
93,0.9970512201639554
94,0.882500229346519
95,0.9964575688419604
96,0.9571325842391218
97,0.7898003198438753
98,0.9716160872560604
99,0.9889995794880566
100,0.9866530599622285
101,0.9663009654484908
102,0.6673660774268128
103,0.9734894604365648
104,0.9093046538624715
105,0.8569775640324069
106,0.9939299732672732
107,0.9921211767066817
108,0.9148068108400822
109,0.9791104916816709
110,0.9752600709539282
111,0.8929316853889715
112,0.9458812239708113
113,0.9751270915407967
114,0.9960743929662331
115,0.9534192253497004
116,0.9509591832882832
117,0.9758890530807527
118,0.9911047795019977
119,0.9995631062640385
120,0.9885080648796998
121,0.9888042105345216
122,0.9843731836351035
123,0.886436824248345
124,0.9688692856749234
125,0.9962201276957089
126,0.8750921869974538
127,0.6396602398392828
128,0.9526812699290474
129,0.9152823970047459
130,0.8973219632435363
131,0.9945661538875029
132,0.9687713893953709
133,0.9680920791732295
134,0.8599083371551868
135,0.9937471883615188
136,0.8685479896516478
137,0.9849943370985763
138,0.9690570150919705
139,0.8828766163646183
140,0.9731836238896632
141,0.9962020444463793
142,0.8943142635079139
143,0.9857877711079747
144,0.9784149838102374
145,0.9977322578649463
146,0.8875098986765941
147,0.6211956097517232
148,0.9431376153536133
149,0.9930725743301837
150,0.9690555264110998
151,0.978442999896939
152,0.9836813025821705
153,0.9777751805666307
154,0.9316560947541568
155,0.9553234095876598
156,0.9798692298972164
157,0.9827068993765321
158,0.9240410318008634
159,0.9935854744273722
160,0.9161009753802098
161,0.6306768947964959
162,0.990006362042194
163,0.9837392393429704
164,0.9822140798765069
165,0.980372941341077
166,0.9949982008905428
167,0.9535667639540375
168,0.990291845394291
169,0.9215695882338792
170,0.9878762679442776
171,0.9794416399194704
172,0.9626583519016896
173,0.9715370731080735
174,0.990223708785014
175,0.979489861381464
176,0.9811358424700343
177,0.9084852288535636
178,0.9962421269131868
179,0.9981763263990682
180,0.6211956097517232
181,0.49836751184311157
182,0.8973219632435363
183,0.9572515150377322
184,0.9330288479671762
185,0.9760611813976255
186,0.7343918517921795
187,0.9922776422915299
188,0.9455153201672277
189,0.8607094969096449
190,0.9714591560203999
191,0.9992181962652604
192,0.9649750135075291
193,0.9990334118086389
194,0.9854380736146396
195,0.9685792461041517
196,0.9989795205204984
197,0.9807736285857227
198,0.9535846417126381
199,0.967024438293689
200,0.5639761847808122
201,0.9559740227528586
202,0.9503799864283613
203,0.9051184982641954
204,0.9475888194815302
205,0.9860646381722658
206,0.9845917666787262
207,0.9809449260562343
208,0.9607132544018157
209,0.8991795155963217
210,0.9835251262486763
211,0.9695042161845291
212,0.9189930261213557
213,0.9956317711401471
214,0.8978817309967263
215,0.9921591400632256
216,0.9593017405764291
217,0.9667696113119882
218,0.9920517431713937
219,0.9912263987652777
220,0.9387002467137091
221,0.8972561594725884
222,0.9949837105500207
223,0.9881370704187861
224,0.892038851406285
225,0.9885524188851842
226,0.9352611185841436
227,0.8764044078839459
228,0.9229390797688204
229,0.9968977204389
230,0.9846317329328964
231,0.9632174911430282
232,0.8903653838628431
233,0.9623048798431417
234,0.8869230929724311
235,0.9683058517555779
236,0.895855228408249
237,0.9847410533380695
238,0.9499483885510497
239,0.9612339154130491
240,0.9860309750446158
241,0.9550327473457008
242,0.7834473129190459
243,0.919580300433187
244,0.9957891755380414
245,0.8590346358072546
246,0.9891810709207336
247,0.9703638167880244
248,0.9694537945872748
249,0.987982923178168
250,0.9874207810909805
251,0.9936763946687447
252,0.95705861080722
253,0.9942152483218799
254,0.9801058589107228
255,0.9950024668446027
256,0.9649526331320196
257,0.9756884213580497
258,0.838657172537158
259,0.902212571869983
260,0.9993713156280802
261,0.9879953680608692
262,0.9491286470205514
263,0.9613271004598406
264,0.9879796688652166
265,0.975800190845099
266,0.9607132544018157
267,0.9410813614134962
268,0.9776816870743501
269,0.987982923178168
270,0.9707178346019474
271,0.9781695953053585
272,0.9016546687110291
273,0.9384788473342449
274,0.9757105713086316
275,0.9733913978778989
276,0.8788301392174905
277,0.9937109274492718
278,0.9936290778723647
279,0.9307739536312354
280,0.9039927900049248
281,0.9996164290979105
282,0.9773605157042521
283,0.8183860328435647
284,0.9606805593565737
285,0.9652421060272426
286,0.9789296571777147
287,0.997490625567483
288,0.9894275144083952
289,0.8987004560645783
290,0.975800190845099
291,0.8103354729064698
292,0.9568787994777994
293,0.9721664190571842
294,0.9475937460477335
295,0.9946518703060083
296,0.8265601951570745
297,0.4616033893965556
298,0.994492437227055
299,0.7195304008261995
300,0.9803784949245457
301,0.860008524338441
302,0.9568430039997252
303,0.6646600674911902
304,0.7255204377626101
305,0.9710434392398322
306,0.9772990929058109
307,0.9667273484589428
308,0.9968009818370699
309,0.972752715066794
310,0.9642617948783007
311,0.9672094509229344
312,0.9728853549441199
313,0.9634860699083314
314,0.9422642125318759
315,0.9976115759547406
316,0.9799015982618934
317,0.9668060414229903
318,0.9879169451197886
319,0.8511618019126234
320,0.9930445367096339
321,0.9848743249793548
322,0.7492834275358066
323,0.9972841389252828
324,0.9901314874443139
325,0.9873414880337851
326,0.9080028063192424
327,0.9625684807651375
328,0.9920371845737651
329,0.9719489349341863
330,0.9779841502365738
331,0.9296567190847151
332,0.9481530565004342
333,0.9863920114943822
334,0.7335597739843956
335,0.9964135134706962
336,0.9787818555145117
337,0.8901490667821808
338,0.9970702839087769
339,0.9350860275707641
340,0.9222032016998101
341,0.9713945109820302
342,0.9764407811331507
343,0.8824686743050805
344,0.9961811428999101
345,0.9977022423442897
346,0.978705090612386
347,0.8924477136151063
348,0.9015879244826539
349,0.9956196827445624
350,0.9399803556528226
351,0.9089266634807858
352,0.9938349928165879
353,0.9458677503146586
354,0.7645676369030086
355,0.9537146878682232
356,0.9924279936505682
357,0.9437673813201556
358,0.9437087652769219
359,0.9439971486385882
360,0.7888884429168946
361,0.9664485613508328
362,0.989993624728753
363,0.9799532460151834
364,0.4314067938125195
